,Unnamed: 0,section-id,file-id,url,heading,Codes with >= 2 votes,abstracted_heading
1367,1367,1368,114,https://github.com/tkylin/shadowsocks-windows,#### Multiple Instances,3,#### Multiple Instances
1368,1368,1369,114,https://github.com/tkylin/shadowsocks-windows,#### Global hotkeys,3,#### Global hotkeys
1369,1369,1370,114,https://github.com/tkylin/shadowsocks-windows,##### How to input?,3,##### How to input?
1370,1370,1371,114,https://github.com/tkylin/shadowsocks-windows,##### How to change?,3,##### How to change?
1371,1371,1372,114,https://github.com/tkylin/shadowsocks-windows,##### How to deactivate?,3,##### How to deactivate?
1372,1372,1373,114,https://github.com/tkylin/shadowsocks-windows,##### Meaning of label color,3,##### Meaning of label color
1373,1373,1374,114,https://github.com/tkylin/shadowsocks-windows,#### Server Configuration,36,#### Server Configuration
1374,1374,1375,114,https://github.com/tkylin/shadowsocks-windows,#### Develop,3,#### Develop
1375,1375,1376,114,https://github.com/tkylin/shadowsocks-windows,#### License,5,#### License
1376,1376,1377,115,https://github.com/fstudio/cstring,# cstring 库,-,# cstring 库
1377,1377,1378,115,https://github.com/fstudio/cstring,# cstring_buffer,-,# cstring_buffer
1378,1378,1379,115,https://github.com/fstudio/cstring,# cstring,-,# cstring
1379,1379,1380,115,https://github.com/fstudio/cstring,# literal,-,# literal
1380,1380,1381,116,https://github.com/lrmodesgh/iio-oscilloscope,# IIO Oscilloscope,156,# IIO Oscilloscope
1381,1381,1382,117,https://github.com/voDox17/Viberr,# What is Viberr?,1,# What is Viberr?
1382,1382,1383,117,https://github.com/voDox17/Viberr,## How does it work?,3,## How does it work?
1383,1383,1384,117,https://github.com/voDox17/Viberr,## Adding Songs,3,## Adding Songs
1384,1384,1385,117,https://github.com/voDox17/Viberr,## My Songs,3,## My Songs
1385,1385,1386,117,https://github.com/voDox17/Viberr,## Searching,3,## Searching
1386,1386,1387,118,https://github.com/ChadLactaoen/Blackjack,# Blackjack,13,# Blackjack
1387,1387,1388,118,https://github.com/ChadLactaoen/Blackjack,## Purpose,2,## Purpose
1388,1388,1389,118,https://github.com/ChadLactaoen/Blackjack,## Blackjack Resources and Strategy,6,## Blackjack Resources and Strategy
1389,1389,1390,118,https://github.com/ChadLactaoen/Blackjack,## Requirements,3,## Requirements
1390,1390,1391,118,https://github.com/ChadLactaoen/Blackjack,## Blackjack Client Code,36,## Blackjack Client Code
1391,1391,1392,118,https://github.com/ChadLactaoen/Blackjack,## Quick'n'Dirty Server Startup,3,## Quick'n'Dirty Server Startup
1392,1392,1393,118,https://github.com/ChadLactaoen/Blackjack,## Rules,3,## Rules
1393,1393,1394,118,https://github.com/ChadLactaoen/Blackjack,## Subscriptions,3,## Subscriptions
1394,1394,1395,118,https://github.com/ChadLactaoen/Blackjack,## API Reference,3,## API Reference
1395,1395,1396,118,https://github.com/ChadLactaoen/Blackjack,### /register,3,### /register
1396,1396,1397,118,https://github.com/ChadLactaoen/Blackjack,#### Attempts to register a player into the current game,3,#### Attempts to register a player into the current game
1397,1397,1398,118,https://github.com/ChadLactaoen/Blackjack,##### Expects:,6,##### Expects:
1398,1398,1399,118,https://github.com/ChadLactaoen/Blackjack,##### Returns:,6,##### Returns:
1399,1399,1400,118,https://github.com/ChadLactaoen/Blackjack,### /unregister,3,### /unregister
1400,1400,1401,118,https://github.com/ChadLactaoen/Blackjack,#### Attempts to unregister a player from the current game,6,#### Attempts to unregister a player from the current game
1401,1401,1402,118,https://github.com/ChadLactaoen/Blackjack,##### Expects:,6,##### Expects:
1402,1402,1403,118,https://github.com/ChadLactaoen/Blackjack,### /bet,3,### /bet
1403,1403,1404,118,https://github.com/ChadLactaoen/Blackjack,#### Attempts to place a bet on the next hand for a player,6,#### Attempts to place a bet on the next hand for a player
1404,1404,1405,118,https://github.com/ChadLactaoen/Blackjack,##### Expects:,6,##### Expects:
1405,1405,1406,118,https://github.com/ChadLactaoen/Blackjack,### /action,3,### /action
1406,1406,1407,118,https://github.com/ChadLactaoen/Blackjack,#### Attempts to send an action to be executed on a given hand,6,#### Attempts to send an action to be executed on a given hand
1407,1407,1408,118,https://github.com/ChadLactaoen/Blackjack,##### Expects:,6,##### Expects:
1408,1408,1409,118,https://github.com/ChadLactaoen/Blackjack,##### Returns:,6,##### Returns:
1409,1409,1410,118,https://github.com/ChadLactaoen/Blackjack,## Error Messages,3,## Error Messages
1410,1410,1411,118,https://github.com/ChadLactaoen/Blackjack,## What is Trebek?,6,## What is Trebek?
1411,1411,1412,118,https://github.com/ChadLactaoen/Blackjack,## Final Thoughts,6,## Final Thoughts
1412,1412,1413,118,https://github.com/ChadLactaoen/Blackjack,### Have fun!,8,### Have fun!
1413,1413,1414,119,https://github.com/imkernel/cockroach,"## A Scalable, Survivable, Strongly-Consistent SQL Database",1,"## A Scalable, Survivable, Strongly-Consistent SQL Database"
1414,1414,1415,119,https://github.com/imkernel/cockroach,## What is CockroachDB?,126,## What is CockroachDB?
1415,1415,1416,119,https://github.com/imkernel/cockroach,## Status,4,## Status
1416,1416,1417,119,https://github.com/imkernel/cockroach,## Docs,6,## Docs
1417,1417,1418,119,https://github.com/imkernel/cockroach,## Quickstart,3,## Quickstart
1418,1418,1419,119,https://github.com/imkernel/cockroach,## Client Drivers,36,## Client Drivers
1419,1419,1420,119,https://github.com/imkernel/cockroach,## Deployment,3,## Deployment
1420,1420,1421,119,https://github.com/imkernel/cockroach,## Get In Touch,6,## Get In Touch
1421,1421,1422,119,https://github.com/imkernel/cockroach,### Report a Bug,6,### Report a Bug
1422,1422,1423,119,https://github.com/imkernel/cockroach,### Need Help?,6,### Need Help?
1423,1423,1424,119,https://github.com/imkernel/cockroach,## Contributing,7,## Contributing
1424,1424,1425,119,https://github.com/imkernel/cockroach,## Tech Talks,6,## Tech Talks
1425,1425,1426,119,https://github.com/imkernel/cockroach,## Design,6,## Design
1426,1426,1427,119,https://github.com/imkernel/cockroach,### Overview,16,### Overview
1427,1427,1428,119,https://github.com/imkernel/cockroach,#### SQL - NoSQL - NewSQL Capabilities,1,#### SQL - NoSQL - NewSQL Capabilities
1428,1428,1429,120,https://github.com/jrudel/SoccerApp,# Blank HTML App Designer Template for Building Packaged Mobile Web Apps,135,# Blank HTML App Designer Template for Building Packaged Mobile Web Apps
1429,1429,1430,121,https://github.com/oscarsale/oscarsale.github.io,# Jekyll Now,12,# Jekyll Now
1430,1430,1431,121,https://github.com/oscarsale/oscarsale.github.io,## Quick Start,3,## Quick Start
1431,1431,1432,121,https://github.com/oscarsale/oscarsale.github.io,### Step 1) Fork Jekyll Now to your User Repository,3,### Step @abstr_number ) Fork Jekyll Now to your User Repository
1432,1432,1433,121,https://github.com/oscarsale/oscarsale.github.io,### Step 2) Customize and view your site,3,### Step @abstr_number ) Customize and view your site
1433,1433,1434,121,https://github.com/oscarsale/oscarsale.github.io,### Step 3) Publish your first blog post,3,### Step @abstr_number ) Publish your first blog post
1434,1434,1435,121,https://github.com/oscarsale/oscarsale.github.io,## Local Development,3,## Local Development
1435,1435,1436,121,https://github.com/oscarsale/oscarsale.github.io,## Moar!,6,## Moar!
1436,1436,1437,121,https://github.com/oscarsale/oscarsale.github.io,## Jekyll Now Features,1,## Jekyll Now Features
1437,1437,1438,121,https://github.com/oscarsale/oscarsale.github.io,## Questions?,56,## Questions?
1438,1438,1439,121,https://github.com/oscarsale/oscarsale.github.io,## Other forkable themes,6,## Other forkable themes
1439,1439,1440,121,https://github.com/oscarsale/oscarsale.github.io,## Credits,5,## Credits
1440,1440,1441,121,https://github.com/oscarsale/oscarsale.github.io,## Contributing,7,## Contributing
1441,1441,1442,122,https://github.com/emil10001/QuickGraphAndroid,#QuickGraph for Android,125,# QuickGraph for Android
1442,1442,1443,123,https://github.com/choreographing-quokka/Q,# Q,1,# Q
1443,1443,1444,123,https://github.com/choreographing-quokka/Q,## Team,5,## Team
1444,1444,1445,123,https://github.com/choreographing-quokka/Q,## Table of Contents,6,## Table of Contents
1445,1445,1446,123,https://github.com/choreographing-quokka/Q,## Usage,3,## Usage
1446,1446,1447,123,https://github.com/choreographing-quokka/Q,## Requirements,3,## Requirements
1447,1447,1448,123,https://github.com/choreographing-quokka/Q,## Development,3,## Development
1448,1448,1449,123,https://github.com/choreographing-quokka/Q,## Installing Dependencies,3,## Installing Dependencies
1449,1449,1450,123,https://github.com/choreographing-quokka/Q,## Roadmap,4,## Roadmap
1450,1450,1451,123,https://github.com/choreographing-quokka/Q,## Contributing,7,## Contributing
1451,1451,1452,124,https://github.com/xuhuawei131/SimplifyReader,###简阅,-,### 简阅
1452,1452,1453,124,https://github.com/xuhuawei131/SimplifyReader,###效果图,-,### 效果图
1453,1453,1454,124,https://github.com/xuhuawei131/SimplifyReader,###Demo下载,-,### Demo下载
1454,1454,1455,124,https://github.com/xuhuawei131/SimplifyReader,###模块分析,-,### 模块分析
1455,1455,1456,124,https://github.com/xuhuawei131/SimplifyReader,####新闻简读,-,#### 新闻简读
1456,1456,1457,124,https://github.com/xuhuawei131/SimplifyReader,####图片浏览,-,#### 图片浏览
1457,1457,1458,124,https://github.com/xuhuawei131/SimplifyReader,####视频爽看,-,#### 视频爽看
1458,1458,1459,124,https://github.com/xuhuawei131/SimplifyReader,####音乐轻听,-,#### 音乐轻听
1459,1459,1460,124,https://github.com/xuhuawei131/SimplifyReader,####二维码扫描,-,#### 二维码扫描
1460,1460,1461,124,https://github.com/xuhuawei131/SimplifyReader,###致谢,-,### 致谢
1461,1461,1462,124,https://github.com/xuhuawei131/SimplifyReader,###开源项目说明,-,### 开源项目说明
1462,1462,1463,124,https://github.com/xuhuawei131/SimplifyReader,###打赏我,-,### 打赏我
1463,1463,1464,124,https://github.com/xuhuawei131/SimplifyReader,###关于我,-,### 关于我
1464,1464,1465,124,https://github.com/xuhuawei131/SimplifyReader,###项目主页,-,### 项目主页
1465,1465,1466,124,https://github.com/xuhuawei131/SimplifyReader,###License,-,### License
1466,1466,1467,125,https://github.com/perimosocordiae/numpy,##,-,# #
1467,1467,1468,126,https://github.com/kwangkim/jekyll-bootstrap,# Jekyll-Bootstrap,1,# Jekyll-Bootstrap
1468,1468,1469,126,https://github.com/kwangkim/jekyll-bootstrap,## Usage,3,## Usage
1469,1469,1470,126,https://github.com/kwangkim/jekyll-bootstrap,## Version,4,## Version
1470,1470,1471,126,https://github.com/kwangkim/jekyll-bootstrap,## Contributing,67,## Contributing
1471,1471,1472,126,https://github.com/kwangkim/jekyll-bootstrap,## License,5,## License
1472,1472,1473,127,https://github.com/OuyangLab/Android-CircleMenu,# CircleMenu,-,# CircleMenu
1473,1473,1474,127,https://github.com/OuyangLab/Android-CircleMenu,# �÷�,-,# �÷�
1474,1474,1475,127,https://github.com/OuyangLab/Android-CircleMenu,# Ч��ͼ,-,# Ч��ͼ
1475,1475,1476,127,https://github.com/OuyangLab/Android-CircleMenu,# ������,-,# ������
1476,1476,1477,128,https://github.com/zawieja/java8collections,# Crash course in collections with Java 8,1,# Crash course in collections with Java @abstr_number
1477,1477,1478,128,https://github.com/zawieja/java8collections,## Lambda Expressions,3,## Lambda Expressions
1478,1478,1479,128,https://github.com/zawieja/java8collections,### Example,3,### Example
1479,1479,1480,128,https://github.com/zawieja/java8collections,### Example,3,### Example
1480,1480,1481,128,https://github.com/zawieja/java8collections,### Explanation,3,### Explanation
1481,1481,1482,128,https://github.com/zawieja/java8collections,#### Example,3,#### Example
1482,1482,1483,128,https://github.com/zawieja/java8collections,### Syntax,3,### Syntax
1483,1483,1484,128,https://github.com/zawieja/java8collections,### Exercise 1,3,### Exercise @abstr_number
1484,1484,1485,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1485,1485,1486,128,https://github.com/zawieja/java8collections,### Example,3,### Example
1486,1486,1487,128,https://github.com/zawieja/java8collections,### Exercise 2,3,### Exercise @abstr_number
1487,1487,1488,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1488,1488,1489,128,https://github.com/zawieja/java8collections,## Method References,3,## Method References
1489,1489,1490,128,https://github.com/zawieja/java8collections,#### Rule of thumb for replacing lambda with reference method:,3,#### Rule of thumb for replacing lambda with reference method:
1490,1490,1491,128,https://github.com/zawieja/java8collections,## lambda form                      |  reference method form,8,## lambda form | reference method form
1491,1491,1492,128,https://github.com/zawieja/java8collections,## lambda                           |  reference method,8,## lambda | reference method
1492,1492,1493,128,https://github.com/zawieja/java8collections,### Exercise 3,3,### Exercise @abstr_number
1493,1493,1494,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1494,1494,1495,128,https://github.com/zawieja/java8collections,### Exercise 4,3,### Exercise @abstr_number
1495,1495,1496,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1496,1496,1497,128,https://github.com/zawieja/java8collections,### Exercise 5,3,### Exercise @abstr_number
1497,1497,1498,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1498,1498,1499,128,https://github.com/zawieja/java8collections,### Exercise 6,3,### Exercise @abstr_number
1499,1499,1500,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1500,1500,1501,128,https://github.com/zawieja/java8collections,## Streams,3,## Streams
1501,1501,1502,128,https://github.com/zawieja/java8collections,## Streams: filter,3,## Streams: filter
1502,1502,1503,128,https://github.com/zawieja/java8collections,### Example,3,### Example
1503,1503,1504,128,https://github.com/zawieja/java8collections,#### Explanation,3,#### Explanation
1504,1504,1505,128,https://github.com/zawieja/java8collections,### Exercise 7,3,### Exercise @abstr_number
1505,1505,1506,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1506,1506,1507,128,https://github.com/zawieja/java8collections,## Streams: map,3,## Streams: map
1507,1507,1508,128,https://github.com/zawieja/java8collections,### Example,3,### Example
1508,1508,1509,128,https://github.com/zawieja/java8collections,#### Explanation,3,#### Explanation
1509,1509,1510,128,https://github.com/zawieja/java8collections,### Exercise 8,3,### Exercise @abstr_number
1510,1510,1511,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1511,1511,1512,128,https://github.com/zawieja/java8collections,## Streams: sorted,3,## Streams: sorted
1512,1512,1513,128,https://github.com/zawieja/java8collections,### Exercise 9,3,### Exercise @abstr_number
1513,1513,1514,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1514,1514,1515,128,https://github.com/zawieja/java8collections,### Exercise 10,3,### Exercise @abstr_number
1515,1515,1516,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1516,1516,1517,128,https://github.com/zawieja/java8collections,## Streams: collect,3,## Streams: collect
1517,1517,1518,128,https://github.com/zawieja/java8collections,### Exercise 11,3,### Exercise @abstr_number
1518,1518,1519,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1519,1519,1520,128,https://github.com/zawieja/java8collections,### Exercise 12,3,### Exercise @abstr_number
1520,1520,1521,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1521,1521,1522,128,https://github.com/zawieja/java8collections,### Example,3,### Example
1522,1522,1523,128,https://github.com/zawieja/java8collections,### Exercise 13,3,### Exercise @abstr_number
1523,1523,1524,128,https://github.com/zawieja/java8collections,#### Solution,3,#### Solution
1524,1524,1525,128,https://github.com/zawieja/java8collections,"### Exercise 14 (summing up: filter, map, sorted, collect)",3,"### Exercise @abstr_number (summing up: filter, map, sorted, collect)"
